number,housing_median_age,total_rooms,total_bedrooms,median_income,median_house_value,ocean_proximity
15393,11.0,4132.0,773.0,3.1906,234500.0,<1H OCEAN
15394,11.0,4068.0,829.0,3.1272,281300.0,<1H OCEAN
15395,13.0,5819.0,919.0,4.9335,298100.0,<1H OCEAN
15396,14.0,3337.0,571.0,4.15,272200.0,<1H OCEAN
15397,12.0,4992.0,435.0,6.2079,307300.0,<1H OCEAN
15398,16.0,2690.0,459.0,4.0328,294600.0,<1H OCEAN
15399,16.0,4409.0,629.0,5.5429999999999975,286400.0,<1H OCEAN
15400,17.0,3675.0,672.0,3.3882,190800.0,<1H OCEAN
15401,16.0,2134.0,643.0,1.7217,175000.0,<1H OCEAN
15402,15.0,1430.0,343.0,1.9571,162500.0,<1H OCEAN
15403,26.0,1991.0,330.0,4.3068,240100.0,<1H OCEAN
15404,13.0,3756.0,648.0,4.0776,196000.0,<1H OCEAN
15405,21.0,1718.0,308.0,3.4359,150900.0,<1H OCEAN
15406,13.0,2899.0,657.0,2.9875,172000.0,<1H OCEAN
15407,18.0,2334.0,573.0,1.808,97000.0,<1H OCEAN
15408,16.0,3224.0,729.0,2.0246,148800.0,<1H OCEAN
15409,20.0,1962.0,334.0,4.1316,162500.0,<1H OCEAN
15410,9.0,2486.0,626.0,2.1293,151400.0,<1H OCEAN
15411,34.0,544.0,108.0,4.125,164600.0,<1H OCEAN
15412,6.0,6160.0,993.0,4.6187,205000.0,<1H OCEAN
15413,5.0,20908.0,3933.0,4.1405,198500.0,<1H OCEAN
15414,5.0,2283.0,337.0,5.0249,196700.0,<1H OCEAN
15415,29.0,1420.0,311.0,1.8849,90800.0,<1H OCEAN
15416,13.0,2832.0,542.0,2.3844,98600.0,<1H OCEAN
15417,5.0,5764.0,996.0,4.4531,177500.0,<1H OCEAN
15418,26.0,2010.0,347.0,3.9815,142600.0,<1H OCEAN
15419,19.0,2167.0,443.0,3.5,135800.0,<1H OCEAN
15420,26.0,1906.0,408.0,3.0197,136000.0,<1H OCEAN
15421,11.0,1472.0,261.0,4.21,175600.0,NEAR OCEAN
15422,23.0,2145.0,379.0,4.2054,150700.0,<1H OCEAN
15423,29.0,3163.0,725.0,2.8214,121900.0,<1H OCEAN
15424,34.0,1852.0,322.0,4.3542,156900.0,<1H OCEAN
15425,8.0,973.0,289.0,2.7239999999999998,139300.0,NEAR OCEAN
15426,5.0,2697.0,639.0,3.4456,165800.0,NEAR OCEAN
15427,9.0,1944.0,488.0,2.066,127200.0,<1H OCEAN
15428,19.0,1872.0,489.0,2.1875,121700.0,<1H OCEAN
15429,18.0,1846.0,419.0,3.0982,111300.0,<1H OCEAN
15430,25.0,1631.0,415.0,2.4505,147500.0,<1H OCEAN
15431,26.0,1701.0,404.0,2.5119,171700.0,<1H OCEAN
15432,22.0,2361.0,618.0,2.0625,124500.0,<1H OCEAN
15433,10.0,2050.0,473.0,2.7961,131300.0,<1H OCEAN
15434,13.0,1203.0,292.0,2.6339,117000.0,<1H OCEAN
15435,21.0,1934.0,386.0,3.6181,213800.0,<1H OCEAN
15436,19.0,4400.0,828.0,3.6375,198800.0,<1H OCEAN
15437,31.0,1736.0,277.0,4.4844,205500.0,<1H OCEAN
15438,29.0,3372.0,720.0,3.5109,166000.0,<1H OCEAN
15439,29.0,2284.0,360.0,4.8929,212500.0,<1H OCEAN
15440,22.0,3337.0,518.0,5.04,253700.0,<1H OCEAN
15441,16.0,3004.0,656.0,2.7019,216900.0,<1H OCEAN
15442,4.0,3371.0,773.0,2.9133,215700.0,NEAR OCEAN
15443,4.0,2342.0,595.0,2.9469,216100.0,NEAR OCEAN
15444,2.0,2629.0,509.0,4.2361,158500.0,NEAR OCEAN
15445,18.0,1891.0,306.0,4.5764,207000.0,<1H OCEAN
15446,19.0,1569.0,351.0,2.9191,159400.0,<1H OCEAN
15447,22.0,2554.0,447.0,3.6346,192500.0,<1H OCEAN
15448,19.0,3337.0,565.0,5.0195,200200.0,<1H OCEAN
15449,6.0,7880.0,1533.0,4.1807,182600.0,NEAR OCEAN
15450,18.0,2143.0,299.0,4.2383,239000.0,NEAR OCEAN
15451,7.0,2349.0,312.0,5.5520000000000005,283900.0,NEAR OCEAN
15452,4.0,5846.0,894.0,5.5956,247800.0,NEAR OCEAN
15453,17.0,1704.0,263.0,5.6605,224400.0,NEAR OCEAN
15454,15.0,3780.0,792.0,2.7644,111400.0,NEAR OCEAN
15455,29.0,821.0,176.0,3.1667,160600.0,NEAR OCEAN
15456,16.0,3002.0,591.0,2.1205,157300.0,NEAR OCEAN
15457,14.0,676.0,118.0,6.2096,178100.0,NEAR OCEAN
15458,9.0,4540.0,793.0,4.5781,225600.0,NEAR OCEAN
15459,4.0,23915.0,4135.0,4.6357,244900.0,NEAR OCEAN
15460,11.0,2560.0,445.0,4.0625,87500.0,NEAR OCEAN
15461,4.0,9998.0,1874.0,4.2826,237500.0,<1H OCEAN
15462,6.0,1487.0,362.0,3.625,135700.0,<1H OCEAN
15463,4.0,3066.0,625.0,4.0,228100.0,NEAR OCEAN
15464,2.0,4624.0,946.0,3.6736,214500.0,NEAR OCEAN
15465,13.0,4273.0,886.0,3.3444,183900.0,<1H OCEAN
15466,16.0,1787.0,361.0,3.75,163800.0,<1H OCEAN
15467,21.0,3765.0,612.0,4.8152,218500.0,<1H OCEAN
15468,7.0,3561.0,722.0,4.1128,209700.0,<1H OCEAN
15469,13.0,2937.0,698.0,2.6487,196000.0,<1H OCEAN
15470,13.0,4503.0,1137.0,2.3159,91600.0,<1H OCEAN
15471,11.0,4091.0,864.0,3.0139,199000.0,<1H OCEAN
15472,19.0,2025.0,414.0,3.8147,139200.0,<1H OCEAN
15473,5.0,4576.0,848.0,5.0123,210400.0,NEAR OCEAN
15474,12.0,4839.0,954.0,2.8586,163300.0,<1H OCEAN
15475,15.0,1889.0,368.0,2.2278,132800.0,NEAR OCEAN
15476,25.0,596.0,115.0,3.0221,214300.0,<1H OCEAN
15477,15.0,5923.0,1206.0,3.1793,159900.0,<1H OCEAN
15478,5.0,4750.0,962.0,3.5839,158500.0,<1H OCEAN
15479,16.0,1660.0,435.0,5.6874,202700.0,<1H OCEAN
15480,15.0,2241.0,381.0,3.4833,193200.0,<1H OCEAN
15481,29.0,1149.0,182.0,5.5696,168400.0,<1H OCEAN
15482,16.0,1129.0,198.0,5.0346,174600.0,<1H OCEAN
15483,15.0,1070.0,208.0,2.3062,158900.0,<1H OCEAN
15484,16.0,3907.0,671.0,3.1776,172600.0,<1H OCEAN
15485,16.0,1649.0,278.0,4.8526,170700.0,<1H OCEAN
15486,5.0,2618.0,539.0,4.1053,171400.0,<1H OCEAN
15487,16.0,1710.0,272.0,4.1641,163600.0,<1H OCEAN
15488,12.0,2363.0,408.0,3.8967,172600.0,<1H OCEAN
15489,12.0,2258.0,456.0,4.0495,153900.0,<1H OCEAN
15490,12.0,3652.0,923.0,2.3267,92000.0,<1H OCEAN
15491,7.0,6225.0,1683.0,2.32,117500.0,<1H OCEAN
15492,19.0,3068.0,596.0,3.775,168000.0,NEAR OCEAN
15493,18.0,4372.0,736.0,5.1194,247800.0,NEAR OCEAN
15494,4.0,3261.0,689.0,4.3672,258900.0,NEAR OCEAN
15495,16.0,3470.0,601.0,5.1814,279900.0,NEAR OCEAN
15496,8.0,8552.0,1437.0,5.311,255800.0,NEAR OCEAN
15497,10.0,3487.0,545.0,6.0336,240300.0,NEAR OCEAN
15498,4.0,1862.0,291.0,7.745,237400.0,NEAR OCEAN
15499,29.0,3676.0,720.0,3.9464,171900.0,NEAR OCEAN
15500,22.0,2398.0,407.0,7.0423,500001.0,NEAR OCEAN
15501,13.0,3730.0,761.0,4.1667,227100.0,NEAR OCEAN
15502,7.0,5320.0,855.0,6.3373,279600.0,NEAR OCEAN
15503,13.0,3651.0,465.0,7.5402,340300.0,NEAR OCEAN
15504,14.0,7208.0,1012.0,6.617000000000001,285200.0,NEAR OCEAN
15505,12.0,5080.0,814.0,5.3905,299600.0,NEAR OCEAN
15506,9.0,5685.0,1442.0,3.0426,129900.0,<1H OCEAN
15507,15.0,1497.0,250.0,4.3846,154200.0,<1H OCEAN
15508,11.0,1430.0,292.0,4.2357,160900.0,<1H OCEAN
15509,16.0,2546.0,429.0,4.7426,160600.0,<1H OCEAN
15510,17.0,1893.0,297.0,5.1842,157700.0,<1H OCEAN
15511,24.0,2155.0,379.0,4.7941,147500.0,<1H OCEAN
15512,15.0,3154.0,488.0,5.0461,222400.0,<1H OCEAN
15513,17.0,5391.0,886.0,5.1771,212800.0,<1H OCEAN
15514,29.0,5465.0,974.0,4.4477,174800.0,<1H OCEAN
15515,12.0,2465.0,412.0,5.4819,183800.0,<1H OCEAN
15516,11.0,6341.0,1030.0,4.8554,206700.0,<1H OCEAN
15517,15.0,2994.0,522.0,3.2024,180400.0,<1H OCEAN
15518,19.0,2629.0,494.0,3.5462,156800.0,<1H OCEAN
15519,13.0,3958.0,865.0,3.4764,137500.0,<1H OCEAN
15520,17.0,6817.0,1632.0,2.6152,135300.0,<1H OCEAN
15521,33.0,555.0,165.0,2.1786,137500.0,<1H OCEAN
15522,27.0,3819.0,674.0,3.8185,137200.0,<1H OCEAN
15523,20.0,7746.0,2035.0,2.3762,98500.0,<1H OCEAN
15524,15.0,13814.0,2888.0,2.8247,150000.0,<1H OCEAN
15525,16.0,4552.0,1166.0,2.25,136300.0,<1H OCEAN
15526,12.0,8742.0,2114.0,2.8015,143500.0,<1H OCEAN
15527,17.0,8466.0,2628.0,2.1437,113700.0,<1H OCEAN
15528,43.0,107.0,44.0,0.7054,137500.0,<1H OCEAN
15529,14.0,8374.0,1407.0,4.7019,191100.0,<1H OCEAN
15530,5.0,3159.0,685.0,3.1467,161100.0,<1H OCEAN
15531,7.0,2810.0,464.0,4.4655,182800.0,<1H OCEAN
15532,11.0,5546.0,974.0,3.7109,199800.0,<1H OCEAN
15533,7.0,10665.0,2576.0,2.3171,159500.0,<1H OCEAN
15534,10.0,3208.0,636.0,3.4455,190500.0,<1H OCEAN
15535,7.0,6126.0,1032.0,4.9005,264000.0,<1H OCEAN
15536,17.0,3164.0,652.0,2.082,80000.0,<1H OCEAN
15537,46.0,52.0,13.0,3.875,200000.0,<1H OCEAN
15538,12.0,961.0,342.0,0.813,275000.0,<1H OCEAN
15539,17.0,2641.0,627.0,2.2875,132400.0,<1H OCEAN
15540,12.0,9302.0,1603.0,4.3513,199600.0,<1H OCEAN
15541,45.0,1032.0,235.0,3.6389,186600.0,<1H OCEAN
15542,16.0,2402.0,336.0,8.6803,347300.0,<1H OCEAN
15543,8.0,2756.0,343.0,8.5957,444100.0,<1H OCEAN
15544,5.0,12045.0,2162.0,4.4375,353000.0,<1H OCEAN
15545,23.0,3400.0,501.0,4.9844,249100.0,<1H OCEAN
15546,21.0,2876.0,539.0,3.8292,177000.0,<1H OCEAN
15547,23.0,3792.0,624.0,4.7566,178300.0,<1H OCEAN
15548,11.0,567.0,184.0,2.5284,122500.0,<1H OCEAN
15549,31.0,1356.0,324.0,2.5331,115100.0,<1H OCEAN
15550,28.0,2094.0,585.0,2.2,127700.0,<1H OCEAN
15551,32.0,1713.0,321.0,3.1429,171600.0,<1H OCEAN
15552,37.0,1060.0,268.0,1.8363,145500.0,<1H OCEAN
15553,31.0,2055.0,473.0,3.0915,139900.0,<1H OCEAN
15554,31.0,1832.0,444.0,2.2146,116700.0,<1H OCEAN
15555,33.0,674.0,208.0,1.875,114300.0,<1H OCEAN
15556,21.0,4578.0,927.0,3.1458,187700.0,<1H OCEAN
15557,32.0,2474.0,499.0,2.7216,146300.0,<1H OCEAN
15558,12.0,2453.0,599.0,2.4122,127000.0,<1H OCEAN
15559,17.0,5565.0,1237.0,3.0054,142300.0,<1H OCEAN
15560,11.0,7483.0,1276.0,4.0484,262500.0,<1H OCEAN
15561,15.0,7000.0,1185.0,4.7022,172800.0,<1H OCEAN
15562,10.0,5149.0,851.0,6.7957,287500.0,<1H OCEAN
15563,17.0,2385.0,372.0,4.2813,169900.0,<1H OCEAN
15564,18.0,4393.0,642.0,5.4786,223500.0,<1H OCEAN
15565,29.0,2427.0,390.0,5.2323,167500.0,<1H OCEAN
15566,13.0,5516.0,746.0,6.1868,320200.0,<1H OCEAN
15567,25.0,3142.0,446.0,5.4663,248300.0,<1H OCEAN
15568,16.0,4677.0,581.0,6.1834,335600.0,<1H OCEAN
15569,16.0,3490.0,545.0,4.8836,239900.0,<1H OCEAN
15570,14.0,2816.0,501.0,5.0278,210900.0,<1H OCEAN
15571,29.0,2087.0,353.0,4.5,222600.0,<1H OCEAN
15572,15.0,2755.0,519.0,4.0408,225900.0,<1H OCEAN
15573,13.0,1406.0,260.0,5.5842,239100.0,<1H OCEAN
15574,7.0,12480.0,1946.0,5.5102,221000.0,<1H OCEAN
15575,5.0,5673.0,855.0,5.4155,199200.0,<1H OCEAN
15576,11.0,7217.0,1583.0,2.8827,166700.0,<1H OCEAN
15577,16.0,3204.0,541.0,5.2596,171500.0,<1H OCEAN
15578,11.0,3213.0,634.0,3.475,167200.0,<1H OCEAN
15579,17.0,9044.0,1689.0,3.6348,164500.0,<1H OCEAN
15580,17.0,401.0,68.0,4.6518,170200.0,<1H OCEAN
15581,11.0,1227.0,202.0,5.6674,209800.0,<1H OCEAN
15582,17.0,4190.0,946.0,2.4744,158200.0,INLAND
15583,26.0,1820.0,374.0,2.1797,156300.0,INLAND
15584,23.0,1731.0,365.0,2.7813,172900.0,INLAND
15585,36.0,992.0,224.0,3.0089,134400.0,INLAND
15586,15.0,1985.0,361.0,4.125,148200.0,INLAND
15587,11.0,2522.0,538.0,3.875,198100.0,INLAND
15588,24.0,1378.0,272.0,1.5909,221900.0,INLAND
15589,16.0,349.0,74.0,5.359,193800.0,<1H OCEAN
15590,18.0,4454.0,852.0,4.57,189900.0,INLAND
15591,24.0,2746.0,514.0,3.3214,176400.0,INLAND
15592,19.0,1791.0,367.0,3.3625,100000.0,INLAND
15593,29.0,934.0,284.0,1.9875,83700.0,INLAND
15594,18.0,382.0,128.0,2.5179,58800.0,INLAND
15595,29.0,4890.0,1152.0,2.5795,98700.0,INLAND
15596,19.0,4085.0,876.0,2.9189999999999996,116500.0,INLAND
15597,22.0,2680.0,643.0,2.1949,127100.0,INLAND
15598,16.0,2595.0,606.0,1.7137,110700.0,INLAND
15599,28.0,1608.0,409.0,1.4648,61800.0,INLAND
15600,17.0,4863.0,845.0,4.2321,217400.0,<1H OCEAN
15601,12.0,4281.0,786.0,3.5769,231800.0,<1H OCEAN
15602,16.0,3311.0,702.0,3.1196,187200.0,<1H OCEAN
15603,16.0,3688.0,817.0,2.875,222900.0,<1H OCEAN
15604,29.0,3348.0,481.0,6.6361,308600.0,<1H OCEAN
15605,11.0,3874.0,565.0,6.1481,274600.0,<1H OCEAN
15606,18.0,4115.0,847.0,4.0159,169100.0,<1H OCEAN
15607,29.0,843.0,435.0,6.2152,240600.0,<1H OCEAN
15608,15.0,2053.0,321.0,5.5164,248900.0,<1H OCEAN
15609,8.0,4630.0,624.0,6.4745,300300.0,<1H OCEAN
15610,13.0,3268.0,491.0,5.7652,259900.0,<1H OCEAN
15611,9.0,2652.0,393.0,6.2578,293100.0,<1H OCEAN
15612,14.0,4085.0,751.0,4.7367,214500.0,<1H OCEAN
15613,19.0,2652.0,520.0,3.5227,206100.0,<1H OCEAN
15614,25.0,1178.0,545.0,3.6728,500001.0,NEAR BAY
15615,31.0,3991.0,1311.0,1.8981,500001.0,NEAR BAY
15616,52.0,1314.0,317.0,4.3472,500001.0,NEAR BAY
15617,52.0,2852.0,581.0,8.0755,500001.0,NEAR BAY
15618,52.0,4985.0,1355.0,4.9211,500001.0,NEAR BAY
15619,50.0,2494.0,731.0,3.2356,500001.0,NEAR BAY
15620,52.0,741.0,170.0,4.4712,500001.0,NEAR BAY
15621,52.0,2583.0,672.0,3.1477,500001.0,NEAR BAY
15622,52.0,2618.0,611.0,4.1607,350000.0,NEAR BAY
15623,52.0,3278.0,775.0,5.4378,500001.0,NEAR BAY
15624,52.0,812.0,252.0,2.5875,500001.0,NEAR BAY
15625,52.0,4088.0,946.0,3.6065,433300.0,NEAR BAY
15626,52.0,1288.0,309.0,6.3245,500001.0,NEAR BAY
15627,52.0,1860.0,575.0,4.775,500001.0,NEAR BAY
15628,52.0,2094.0,568.0,4.2015,412500.0,NEAR BAY
15629,12.0,1349.0,349.0,7.7852,250000.0,NEAR BAY
15630,52.0,2450.0,741.0,2.8229,375000.0,NEAR BAY
15631,52.0,1642.0,570.0,1.9063,300000.0,NEAR BAY
15632,52.0,1394.0,395.0,2.75,168800.0,NEAR BAY
15633,52.0,1724.0,416.0,3.3839,400000.0,NEAR BAY
15634,52.0,1866.0,748.0,1.8295,243800.0,NEAR BAY
15635,30.0,1821.0,738.0,0.8836,450000.0,NEAR BAY
15636,52.0,3697.0,837.0,5.8660000000000005,500001.0,NEAR BAY
15637,52.0,2892.0,751.0,3.5746,350000.0,NEAR BAY
15638,52.0,3598.0,1011.0,2.9871,380000.0,NEAR BAY
15639,52.0,2797.0,685.0,4.3472,500001.0,NEAR BAY
15640,52.0,3823.0,1040.0,4.2458,450000.0,NEAR BAY
15641,52.0,3321.0,1115.0,2.0987,458300.0,NEAR BAY
15642,52.0,1777.0,486.0,3.3643,420000.0,NEAR BAY
15643,52.0,3067.0,870.0,2.5603,287500.0,NEAR BAY
15644,52.0,3457.0,1021.0,2.565,225000.0,NEAR BAY
15645,52.0,3364.0,1100.0,2.1343,400000.0,NEAR BAY
15646,52.0,3511.0,1232.0,2.5013,275000.0,NEAR BAY
15647,52.0,2909.0,851.0,3.0296,500001.0,NEAR BAY
15648,52.0,3302.0,869.0,3.3681,500001.0,NEAR BAY
15649,52.0,2161.0,544.0,3.5066,350000.0,NEAR BAY
15650,52.0,1999.0,642.0,1.9145,225000.0,NEAR BAY
15651,52.0,2302.0,938.0,1.3668,55000.0,NEAR BAY
15652,29.0,3260.0,1535.0,0.9,500001.0,NEAR BAY
15653,25.0,4561.0,1474.0,4.5581,500001.0,NEAR BAY
15654,52.0,1185.0,660.0,1.4552,450000.0,NEAR BAY
15655,52.0,1436.0,738.0,1.5156,237500.0,NEAR BAY
15656,52.0,3610.0,1286.0,3.2059,500001.0,NEAR BAY
15657,52.0,6016.0,2509.0,2.5166,275000.0,NEAR BAY
15658,52.0,2737.0,1241.0,1.8068,225000.0,NEAR BAY
15659,52.0,5783.0,2747.0,1.724,225000.0,NEAR BAY
15660,26.0,812.0,507.0,2.3304,500001.0,NEAR BAY
15661,27.0,1728.0,884.0,0.8543,500001.0,NEAR BAY
15662,39.0,3275.0,837.0,3.7679,500001.0,NEAR BAY
15663,52.0,3830.0,435.0,3.4801,500001.0,NEAR BAY
15664,52.0,1724.0,412.0,4.2857,500001.0,NEAR BAY
15665,52.0,4309.0,942.0,4.6781,500001.0,NEAR BAY
15666,29.0,1375.0,322.0,3.9028,500001.0,NEAR BAY
15667,52.0,2869.0,594.0,5.0376,500001.0,NEAR BAY
15668,52.0,3257.0,735.0,4.5523,500001.0,NEAR BAY
15669,52.0,1580.0,470.0,3.2447,500001.0,NEAR BAY
15670,52.0,1006.0,291.0,2.7717,500000.0,NEAR BAY
15671,52.0,3149.0,719.0,4.625,500001.0,NEAR BAY
15672,52.0,3161.0,472.0,7.9761,500001.0,NEAR BAY
15673,52.0,2865.0,593.0,5.2539,500001.0,NEAR BAY
15674,52.0,1603.0,487.0,3.9856,500001.0,NEAR BAY
15675,52.0,3172.0,848.0,4.1047,466700.0,NEAR BAY
15676,52.0,2788.0,813.0,4.199,400000.0,NEAR BAY
15677,52.0,2994.0,821.0,3.3715,500000.0,NEAR BAY
15678,52.0,1976.0,726.0,3.6893,475000.0,NEAR BAY
15679,52.0,1006.0,251.0,3.2235,500000.0,NEAR BAY
15680,52.0,1380.0,322.0,4.0417,500001.0,NEAR BAY
15681,52.0,2657.0,772.0,4.038,500001.0,NEAR BAY
15682,52.0,2696.0,572.0,5.0365,500000.0,NEAR BAY
15683,52.0,2520.0,649.0,5.7934,500001.0,NEAR BAY
15684,52.0,2802.0,622.0,4.5399,500001.0,NEAR BAY
15685,52.0,4079.0,1112.0,4.5913,500001.0,NEAR BAY
15686,48.0,4506.0,1342.0,4.0156,500001.0,NEAR BAY
15687,52.0,3565.0,892.0,3.8068,500001.0,NEAR BAY
15688,52.0,3486.0,847.0,7.2623,500001.0,NEAR BAY
15689,52.0,6186.0,1566.0,5.8543,500001.0,NEAR BAY
15690,52.0,1979.0,359.0,5.3124,500001.0,NEAR BAY
15691,52.0,1335.0,151.0,10.8783,500001.0,NEAR BAY
15692,52.0,2045.0,353.0,8.0755,500001.0,NEAR BAY
15693,52.0,1447.0,186.0,15.0001,500001.0,NEAR BAY
15694,52.0,2196.0,280.0,10.0914,500001.0,NEAR BAY
15695,52.0,3069.0,579.0,5.5634,500001.0,NEAR BAY
15696,52.0,1734.0,482.0,1.4804,425000.0,NEAR BAY
15697,52.0,1457.0,215.0,10.7097,500001.0,NEAR BAY
15698,52.0,899.0,96.0,14.2959,500001.0,NEAR BAY
15699,52.0,2106.0,373.0,5.2909,500001.0,NEAR BAY
15700,52.0,1817.0,535.0,3.975,500001.0,NEAR BAY
15701,52.0,3640.0,840.0,4.4375,500001.0,NEAR BAY
15702,52.0,3785.0,808.0,6.4209,500001.0,NEAR BAY
15703,29.0,3522.0,938.0,4.3986,500001.0,NEAR BAY
15704,52.0,3219.0,969.0,4.2042,500001.0,NEAR BAY
15705,52.0,2511.0,895.0,2.6607,87500.0,NEAR BAY
15706,6.0,670.0,301.0,3.4423,117500.0,NEAR BAY
15707,50.0,3312.0,1095.0,2.7165,500001.0,NEAR BAY
15708,52.0,3020.0,842.0,3.4375,500001.0,NEAR BAY
15709,25.0,1637.0,394.0,5.0049,460000.0,NEAR BAY
15710,52.0,1903.0,461.0,4.4464,500001.0,NEAR BAY
15711,52.0,2083.0,491.0,4.0882,468800.0,NEAR BAY
15712,52.0,1726.0,384.0,3.6812,500000.0,NEAR BAY
15713,52.0,2695.0,657.0,2.8569,372200.0,NEAR BAY
15714,45.0,2747.0,699.0,3.1576,333300.0,NEAR BAY
15715,46.0,2009.0,464.0,3.7188,500001.0,NEAR BAY
15716,52.0,3975.0,716.0,5.0156,500001.0,NEAR BAY
15717,24.0,2459.0,1001.0,2.6782,450000.0,NEAR BAY
15718,10.0,2380.0,843.0,1.3062,220000.0,NEAR BAY
15719,29.0,1181.0,310.0,1.4866,237500.0,NEAR BAY
15720,52.0,1345.0,291.0,3.7159,494400.0,NEAR BAY
15721,52.0,2686.0,606.0,4.0,355300.0,NEAR BAY
15722,47.0,1682.0,379.0,5.2806,400000.0,NEAR BAY
15723,37.0,1235.0,314.0,3.6875,492300.0,NEAR BAY
15724,52.0,3510.0,791.0,2.8654,280000.0,NEAR BAY
15725,44.0,1545.0,334.0,3.875,412500.0,NEAR BAY
15726,43.0,1452.0,397.0,4.1319,322700.0,NEAR BAY
15727,48.0,1013.0,194.0,3.2011,428300.0,NEAR BAY
15728,52.0,2033.0,438.0,3.6667,418400.0,NEAR BAY
15729,16.0,883.0,236.0,2.151,146900.0,NEAR BAY
15730,49.0,2246.0,587.0,2.9792,350000.0,NEAR BAY
15731,52.0,3017.0,851.0,3.3882,471400.0,NEAR BAY
15732,29.0,2747.0,736.0,2.943,341700.0,NEAR BAY
15733,52.0,1118.0,279.0,2.4196,346200.0,NEAR BAY
15734,31.0,1364.0,386.0,3.1607,293800.0,NEAR BAY
15735,26.0,3587.0,1034.0,2.6392,287500.0,NEAR BAY
15736,2.0,1205.0,468.0,3.6437,275000.0,NEAR BAY
15737,19.0,4065.0,1645.0,3.1462,187500.0,NEAR BAY
15738,17.0,1257.0,339.0,1.8438,72500.0,NEAR BAY
15739,17.0,2728.0,908.0,1.077,115000.0,NEAR BAY
15740,24.0,2037.0,696.0,0.9355,112500.0,NEAR BAY
15741,52.0,989.0,425.0,2.4414,275000.0,NEAR BAY
15742,52.0,1254.0,469.0,2.1516,187500.0,NEAR BAY
15743,29.0,1310.0,364.0,1.3844,177500.0,NEAR BAY
15744,52.0,1952.0,628.0,2.105,316700.0,NEAR BAY
15745,52.0,4014.0,1069.0,2.8202,442900.0,NEAR BAY
15746,52.0,3944.0,1072.0,2.9567,425000.0,NEAR BAY
15747,52.0,2911.0,753.0,2.5721,475000.0,NEAR BAY
15748,52.0,2705.0,647.0,2.0161,364300.0,NEAR BAY
15749,52.0,2339.0,548.0,3.3679,350000.0,NEAR BAY
15750,52.0,3188.0,708.0,3.3068,500001.0,NEAR BAY
15751,52.0,1722.0,465.0,3.0906,500001.0,NEAR BAY
15752,52.0,3475.0,807.0,3.6186,500001.0,NEAR BAY
15753,52.0,2296.0,509.0,4.1417,500000.0,NEAR BAY
15754,52.0,2191.0,627.0,3.0409,500000.0,NEAR BAY
15755,52.0,2645.0,626.0,3.35,492900.0,NEAR BAY
15756,52.0,3563.0,832.0,3.3702,335700.0,NEAR BAY
15757,52.0,1760.0,366.0,4.445,400000.0,NEAR BAY
15758,52.0,2002.0,520.0,3.2239,488900.0,NEAR BAY
15759,52.0,2994.0,736.0,3.0766,438900.0,NEAR BAY
15760,52.0,1086.0,349.0,2.5186,250000.0,NEAR BAY
15761,52.0,1925.0,568.0,2.8789999999999996,450000.0,NEAR BAY
15762,52.0,1567.0,482.0,2.6914,366700.0,NEAR BAY
15763,52.0,2514.0,729.0,2.3977,412500.0,NEAR BAY
15764,52.0,2416.0,620.0,2.3887,337500.0,NEAR BAY
15765,52.0,1862.0,472.0,3.2981,222700.0,NEAR BAY
15766,52.0,4397.0,1116.0,2.7587,354500.0,NEAR BAY
15767,52.0,2685.0,629.0,3.6894,418800.0,NEAR BAY
15768,52.0,2537.0,559.0,5.1788,476900.0,NEAR BAY
15769,29.0,5604.0,1268.0,4.4085,400000.0,NEAR BAY
15770,38.0,2202.0,452.0,6.8939,455900.0,NEAR BAY
15771,52.0,3225.0,667.0,4.4875,500001.0,NEAR BAY
15772,52.0,3505.0,745.0,4.3667,500001.0,NEAR BAY
15773,50.0,2518.0,507.0,4.6912,500001.0,NEAR BAY
15774,52.0,1457.0,292.0,4.6477,450000.0,NEAR BAY
15775,52.0,3095.0,682.0,3.575,500001.0,NEAR BAY
15776,52.0,3939.0,852.0,4.5052,500001.0,NEAR BAY
15777,52.0,1928.0,836.0,1.1185,55000.0,NEAR BAY
15778,52.0,1534.0,763.0,1.4554,375000.0,NEAR BAY
15779,52.0,254.0,72.0,3.8625,350000.0,NEAR BAY
15780,52.0,361.0,76.0,3.2292,275000.0,NEAR BAY
15781,52.0,1963.0,565.0,2.6083,193800.0,NEAR BAY
15782,32.0,352.0,132.0,2.5742,350000.0,NEAR BAY
15783,52.0,849.0,276.0,3.4671,250000.0,NEAR BAY
15784,52.0,1014.0,422.0,1.8519,32500.0,NEAR BAY
15785,3.0,3464.0,1179.0,4.7105,275000.0,NEAR BAY
15786,29.0,1405.0,515.0,3.6037,187500.0,NEAR BAY
15787,52.0,94.0,24.0,4.6563,350000.0,NEAR BAY
15788,26.0,5416.0,1045.0,2.7909,250000.0,NEAR BAY
15789,52.0,464.0,202.0,1.6125,112500.0,NEAR BAY
15790,52.0,144.0,63.0,4.3958,225000.0,NEAR BAY
15791,52.0,759.0,323.0,2.0548,162500.0,NEAR BAY
15792,52.0,1176.0,493.0,1.375,312500.0,NEAR BAY
15793,37.0,1291.0,588.0,1.3365,225000.0,NEAR BAY
15794,52.0,2185.0,656.0,2.7794,350000.0,NEAR BAY
15795,52.0,4226.0,1315.0,2.5755,325000.0,NEAR BAY
15796,52.0,3587.0,1030.0,2.5403,250000.0,NEAR BAY
